Year,Season,State,District,District_Key,Yield,Previous_Year_Yield,Production,Area,Mean_Rainfall,Mean_NDVI,Peak_NDVI,Mean_EVI,Peak_EVI,Mean_Soil_Moisture,Predictors_Available,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_Rolling_Mean_2,Yield_Rolling_Mean_3,Yield_Rolling_Std_3,Previous_Yield_Change,Mean_Rainfall_Lag_1,Mean_Rainfall_Lag_2,Mean_Rainfall_Rolling_Mean_2,Mean_Rainfall_Anomaly_vs_Prior_Mean,Mean_Rainfall_Change_From_Lag_1,Mean_NDVI_Lag_1,Mean_NDVI_Lag_2,Mean_NDVI_Rolling_Mean_2,Mean_NDVI_Anomaly_vs_Prior_Mean,Mean_NDVI_Change_From_Lag_1,Peak_NDVI_Lag_1,Peak_NDVI_Lag_2,Peak_NDVI_Rolling_Mean_2,Peak_NDVI_Anomaly_vs_Prior_Mean,Peak_NDVI_Change_From_Lag_1,Mean_EVI_Lag_1,Mean_EVI_Lag_2,Mean_EVI_Rolling_Mean_2,Mean_EVI_Anomaly_vs_Prior_Mean,Mean_EVI_Change_From_Lag_1,Peak_EVI_Lag_1,Peak_EVI_Lag_2,Peak_EVI_Rolling_Mean_2,Peak_EVI_Anomaly_vs_Prior_Mean,Peak_EVI_Change_From_Lag_1,Mean_Soil_Moisture_Lag_1,Mean_Soil_Moisture_Lag_2,Mean_Soil_Moisture_Rolling_Mean_2,Mean_Soil_Moisture_Anomaly_vs_Prior_Mean,Mean_Soil_Moisture_Change_From_Lag_1
2016,2016 - 2017,1. Madhya Pradesh,Chhatarpur,chhatarpur,2.85,1.83,209000.0,596000.0,15.09000044274578,0.4301801008430524,0.6111206049761836,0.2593548752571568,0.4014121970227342,0.1744950825182347,True,1.83,,,1.83,1.83,,,37.46280172879767,,37.46280172879767,-22.372801286051892,-22.372801286051892,0.3416822110327741,,0.3416822110327741,0.08849788981027834,0.08849788981027834,0.4855846597692884,,0.4855846597692884,0.1255359452068952,0.1255359452068952,0.2001894235341788,,0.2001894235341788,0.05916545172297799,0.05916545172297799,0.2988957370834851,,0.2988957370834851,0.10251645993924907,0.10251645993924907,0.1955447719746077,,0.1955447719746077,-0.021049689456373005,-0.021049689456373005
2016,2016 - 2017,1. Madhya Pradesh,Chhindwara,chhindwara,3.23,3.85,179000.0,578000.0,44.39159859231391,0.4083568768765385,0.5658606789982628,0.2284604253819466,0.3340197055729519,0.2069394016997514,True,3.85,,,3.85,3.85,,,77.30705731859823,,77.30705731859823,-32.915458726284314,-32.915458726284314,0.4058678643482539,,0.4058678643482539,0.0024890125282845954,0.0024890125282845954,0.5906350918132195,,0.5906350918132195,-0.024774412814956737,-0.024774412814956737,0.2167873539285208,,0.2167873539285208,0.011673071453425804,0.011673071453425804,0.3196925689403042,,0.3196925689403042,0.01432713663264773,0.01432713663264773,0.22974938818086,,0.22974938818086,-0.0228099864811086,-0.0228099864811086
2016,2016 - 2017,1. Madhya Pradesh,Damoh,damoh,3.51,2.01,95000.0,333000.0,25.717698052647,0.4148311505164068,0.5900168733640221,0.2444657217912021,0.3831391560895774,0.2294512787260849,True,2.01,,,2.01,2.01,,,45.66669896567821,,45.66669896567821,-19.94900091303121,-19.94900091303121,0.382160920070439,,0.382160920070439,0.032670230445967785,0.032670230445967785,0.575327880922412,,0.575327880922412,0.014688992441610038,0.014688992441610038,0.2213500398764311,,0.2213500398764311,0.023115681914771008,0.023115681914771008,0.3544873199747893,,0.3544873199747893,0.02865183611478811,0.02865183611478811,0.2458017892138317,,0.2458017892138317,-0.0163505104877468,-0.0163505104877468
2016,2016 - 2017,1. Madhya Pradesh,Datia,datia,3.38,2.97,146000.0,494000.0,16.68857080359088,0.4690156256326545,0.6872324822682646,0.3053442947941149,0.4969036329361585,0.133274095024389,True,2.97,,,2.97,2.97,,,23.54722775731708,,23.54722775731708,-6.8586569537262,-6.8586569537262,0.3997753775510138,,0.3997753775510138,0.0692402480816407,0.0692402480816407,0.6573500790109587,,0.6573500790109587,0.029882403257305956,0.029882403257305956,0.2463145701495951,,0.2463145701495951,0.059029724644519804,0.059029724644519804,0.4637577213482917,,0.4637577213482917,0.03314591158786684,0.03314591158786684,0.1402122370728365,,0.1402122370728365,-0.006938142048447504,-0.006938142048447504
2016,2016 - 2017,1. Madhya Pradesh,Dewas,dewas,3.69,4.1,176000.0,650000.0,6.540280384698122,0.4348420462744092,0.6671957221917632,0.2557967404226743,0.4255886545772474,0.2073077745061682,True,4.1,,,4.1,4.1,,,11.470120112079671,,11.470120112079671,-4.929839727381549,-4.929839727381549,0.4170077511921486,,0.4170077511921486,0.017834295082260587,0.017834295082260587,0.6381136816653199,,0.6381136816653199,0.029082040526443254,0.029082040526443254,0.2355083847212974,,0.2355083847212974,0.02028835570137691,0.02028835570137691,0.3864450380406437,,0.3864450380406437,0.039143616536603754,0.039143616536603754,0.2103295662567919,,0.2103295662567919,-0.003021791750623698,-0.003021791750623698
2016,2016 - 2017,1. Madhya Pradesh,Dhar,dhar,3.34,3.0,225000.0,751000.0,0.8708629410061326,0.4048063351341691,0.6001864255267323,0.2407963648159888,0.3807065245003532,0.2035406271335246,True,3.0,,,3.0,3.0,,,3.402192527541337,,3.402192527541337,-2.531329586535205,-2.531329586535205,0.3766046990994277,,0.3766046990994277,0.028201636034741406,0.028201636034741406,0.5576316211863956,,0.5576316211863956,0.04255480434033665,0.04255480434033665,0.2163019230074763,,0.2163019230074763,0.024494441808512485,0.024494441808512485,0.3385715359814574,,0.3385715359814574,0.0421349885188958,0.0421349885188958,0.2041968722488076,,0.2041968722488076,-0.0006562451152829774,-0.0006562451152829774
2016,2016 - 2017,1. Madhya Pradesh,Dindori,dindori,2.2,1.47,49000.0,108000.0,42.74372677612184,0.4422179228722848,0.5803435282113919,0.2282623880846651,0.3133037890617587,0.1631100147287573,True,1.47,,,1.47,1.47,,,83.15206839610732,,83.15206839610732,-40.408341619985485,-40.408341619985485,0.4434785412642575,,0.4434785412642575,-0.0012606183919727232,-0.0012606183919727232,0.5989391142363407,,0.5989391142363407,-0.018595586024948818,-0.018595586024948818,0.2172541609965039,,0.2172541609965039,0.011008227088161182,0.011008227088161182,0.3146364230899992,,0.3146364230899992,-0.0013326340282404647,-0.0013326340282404647,0.1918055180567355,,0.1918055180567355,-0.02869550332797821,-0.02869550332797821
2016,2016 - 2017,1. Madhya Pradesh,Guna,guna,3.83,3.74,136000.0,521000.0,7.47300398334465,0.4037447445996238,0.5998142430392626,0.2336263086389819,0.3762126964326965,0.20441645238452,True,3.74,,,3.74,3.74,,,11.48762564686493,,11.48762564686493,-4.014621663520279,-4.014621663520279,0.3765651441619115,,0.3765651441619115,0.02717960043771228,0.02717960043771228,0.5768437740707855,,0.5768437740707855,0.022970468968477098,0.022970468968477098,0.2138058992846384,,0.2138058992846384,0.01982040935434351,0.01982040935434351,0.3513301601744327,,0.3513301601744327,0.02488253625826381,0.02488253625826381,0.2124669095510848,,0.2124669095510848,-0.0080504571665648,-0.0080504571665648
2016,2016 - 2017,1. Madhya Pradesh,Gwalior,gwalior,4.01,3.79,146000.0,586000.0,16.401689627772797,0.3898198265708675,0.5527423613925362,0.2408682487806537,0.3742692574035176,0.1379286651467047,True,3.79,,,3.79,3.79,,,20.0486181005384,,20.0486181005384,-3.6469284727656017,-3.6469284727656017,0.3529981022871461,,0.3529981022871461,0.03682172428372138,0.03682172428372138,0.5351831324562815,,0.5351831324562815,0.017559228936254723,0.017559228936254723,0.2120253752891898,,0.2120253752891898,0.02884287349146389,0.02884287349146389,0.3532186512675828,,0.3532186512675828,0.02105060613593479,0.02105060613593479,0.1433188891789556,,0.1433188891789556,-0.005390224032250895,-0.005390224032250895
2016,2016 - 2017,1. Madhya Pradesh,Harda,harda,4.3,3.84,141000.0,607000.0,14.961483523753106,0.4979292795464302,0.7519060764894675,0.3040772192236667,0.5266097134015704,0.2255943271956406,True,3.84,,,3.84,3.84,,,31.19448689452336,,31.19448689452336,-16.233003370770255,-16.233003370770255,0.4707887404407306,,0.4707887404407306,0.02714053910569958,0.02714053910569958,0.7233977844715699,,0.7233977844715699,0.02850829201789762,0.02850829201789762,0.2841293388623406,,0.2841293388623406,0.01994788036132611,0.01994788036132611,0.5060728284938366,,0.5060728284938366,0.020536884907733755,0.020536884907733755,0.2287325237389463,,0.2287325237389463,-0.003138196543305688,-0.003138196543305688
2016,2016 - 2017,1. Madhya Pradesh,Hoshangabad,hoshangabad,4.5,4.25,260000.0,1170000.0,27.99479621847375,0.5143681256425979,0.7371362395019458,0.3028104498652177,0.4901991303302716,0.2227336823464562,True,4.25,,,4.25,4.25,,,46.758372954773385,,46.758372954773385,-18.763576736299637,-18.763576736299637,0.4914977713531747,,0.4914977713531747,0.022870354289423245,0.022870354289423245,0.7517001217475557,,0.7517001217475557,-0.014563882245609894,-0.014563882245609894,0.2905060101896399,,0.2905060101896399,0.012304439675577816,0.012304439675577816,0.5076363605232975,,0.5076363605232975,-0.0174372301930259,-0.0174372301930259,0.2319685513552239,,0.2319685513552239,-0.009234869008767688,-0.009234869008767688
2016,2016 - 2017,1. Madhya Pradesh,Indore,indore,4.31,4.42,130000.0,560000.0,2.154498831192253,0.4445312319290661,0.6856989487484972,0.2726195778367798,0.4600983664141264,0.2263630720926856,True,4.42,,,4.42,4.42,,,7.596111762399703,,7.596111762399703,-5.44161293120745,-5.44161293120745,0.4230992003921445,,0.4230992003921445,0.02143203153692158,0.02143203153692158,0.6570527583320517,,0.6570527583320517,0.02864619041644556,0.02864619041644556,0.2480033344157081,,0.2480033344157081,0.024616243421071715,0.024616243421071715,0.4117738989269127,,0.4117738989269127,0.048324467487213696,0.048324467487213696,0.2322960187449599,,0.2322960187449599,-0.005932946652274285,-0.005932946652274285
2016,2016 - 2017,1. Madhya Pradesh,Jabalpur,jabalpur,3.73,3.53,131000.0,489000.0,27.482719406008385,0.4609047313556099,0.6395441615523245,0.2604665285066375,0.3933898545333943,0.2466451456624347,True,3.53,,,3.53,3.53,,,61.06975285085397,,61.06975285085397,-33.58703344484559,-33.58703344484559,0.4495337375280111,,0.4495337375280111,0.011370993827598763,0.011370993827598763,0.6510160605092045,,0.6510160605092045,-0.011471898956879945,-0.011471898956879945,0.2498926134213927,,0.2498926134213927,0.010573915085244773,0.010573915085244773,0.3978093028889115,,0.3978093028889115,-0.004419448355517164,-0.004419448355517164,0.2701975328292012,,0.2701975328292012,-0.023552387166766525,-0.023552387166766525
2016,2016 - 2017,1. Madhya Pradesh,Jhabua,jhabua,3.19,2.63,48000.0,153000.0,0.3779941550284927,0.3564516683755319,0.4968638716466108,0.1999204246674622,0.2834126290875484,0.220047436284059,True,2.63,,,2.63,2.63,,,0.9865490364518256,,0.9865490364518256,-0.6085548814233328,-0.6085548814233328,0.3067067595554452,,0.3067067595554452,0.0497449088200867,0.0497449088200867,0.4341511513172995,,0.4341511513172995,0.0627127203293113,0.0627127203293113,0.167635141830761,,0.167635141830761,0.03228528283670121,0.03228528283670121,0.2465115211481252,,0.2465115211481252,0.036901107939423194,0.036901107939423194,0.2197245768529629,,0.2197245768529629,0.0003228594310961119,0.0003228594310961119
2016,2016 - 2017,1. Madhya Pradesh,Katni,katni,3.19,2.28,106000.0,338000.0,27.926024164808734,0.437563810816661,0.6240875848264787,0.2516017189750048,0.3877749567485892,0.2381113720935713,True,2.28,,,2.28,2.28,,,55.41264840865423,,55.41264840865423,-27.486624243845494,-27.486624243845494,0.4240563373526822,,0.4240563373526822,0.013507473463978792,0.013507473463978792,0.6066373667825397,,0.6066373667825397,0.017450218043939092,0.017450218043939092,0.2399961361672281,,0.2399961361672281,0.011605582807776682,0.011605582807776682,0.3704263123992124,,0.3704263123992124,0.017348644349376774,0.017348644349376774,0.2621403795777817,,0.2621403795777817,-0.024029007484210385,-0.024029007484210385
2016,2016 - 2017,1. Madhya Pradesh,Khandwa,khandwa,3.96,2.29,134000.0,530000.0,9.35936836178001,0.3473956904120823,0.5324375262635602,0.1875149665556559,0.3040143187476029,0.2195149727372441,True,2.29,,,2.29,2.29,,,23.0023181525814,,23.0023181525814,-13.642949790801389,-13.642949790801389,0.3278300843809142,,0.3278300843809142,0.01956560603116808,0.01956560603116808,0.5017686176833982,,0.5017686176833982,0.030668908580162024,0.030668908580162024,0.1739409237601781,,0.1739409237601781,0.013574042795477775,0.013574042795477775,0.2753279718029656,,0.2753279718029656,0.028686346944637287,0.028686346944637287,0.2194911967390365,,0.2194911967390365,2.3775998207603566e-05,2.3775998207603566e-05
2016,2016 - 2017,1. Madhya Pradesh,Khargone,khargone,4.14,3.36,151000.0,625000.0,3.577818189492303,0.3664613071217921,0.5349752622048781,0.2091735698554311,0.3203875056082459,0.2220387494514871,True,3.36,,,3.36,3.36,,,10.913298609702904,,10.913298609702904,-7.335480420210601,-7.335480420210601,0.3648120305575121,,0.3648120305575121,0.001649276564279989,0.001649276564279989,0.5274418271513306,,0.5274418271513306,0.0075334350535475325,0.0075334350535475325,0.2019653783326029,,0.2019653783326029,0.0072081915228282,0.0072081915228282,0.3078699469091593,,0.3078699469091593,0.012517558699086606,0.012517558699086606,0.2247856383867584,,0.2247856383867584,-0.0027468889352713077,-0.0027468889352713077
2016,2016 - 2017,1. Madhya Pradesh,Mandla,mandla,3.31,2.38,49000.0,162000.0,46.01321311118252,0.4228158680998234,0.5828667327114929,0.2197207727994988,0.3173292811186534,0.2376635433445982,True,2.38,,,2.38,2.38,,,84.80196589900507,,84.80196589900507,-38.788752787822546,-38.788752787822546,0.4308049912365068,,0.4308049912365068,-0.007989123136683374,-0.007989123136683374,0.6001748236456108,,0.6001748236456108,-0.017308090934117892,-0.017308090934117892,0.2130676360597209,,0.2130676360597209,0.0066531367397779095,0.0066531367397779095,0.3202203280222022,,0.3202203280222022,-0.0028910469035487996,-0.0028910469035487996,0.2619672128064768,,0.2619672128064768,-0.02430366946187859,-0.02430366946187859
2016,2016 - 2017,1. Madhya Pradesh,Mandsaur,mandsaur,4.31,3.26,97000.0,418000.0,11.364608754920422,0.4038867390559332,0.60525081166839,0.2405696953834278,0.3843729557973686,0.2207533143377281,True,3.26,,,3.26,3.26,,,11.641543632043028,,11.641543632043028,-0.27693487712260634,-0.27693487712260634,0.3346934498086247,,0.3346934498086247,0.0691932892473085,0.0691932892473085,0.4960577576042264,,0.4960577576042264,0.10919305406416363,0.10919305406416363,0.1866669364490372,,0.1866669364490372,0.05390275893439059,0.05390275893439059,0.2912592428787897,,0.2912592428787897,0.0931137129185789,0.0931137129185789,0.2251039546593881,,0.2251039546593881,-0.004350640321659993,-0.004350640321659993
2016,2016 - 2017,1. Madhya Pradesh,Morena,morena,3.91,4.24,117000.0,458000.0,18.328641305265844,0.4138034042708834,0.580241391198624,0.2678649446805544,0.4107005868778259,0.1448182989457002,True,4.24,,,4.24,4.24,,,21.77609686646678,,21.77609686646678,-3.447455561200936,-3.447455561200936,0.3694208493799517,,0.3694208493799517,0.044382554890931736,0.044382554890931736,0.5401063439984555,,0.5401063439984555,0.04013504720016847,0.04013504720016847,0.2360283549673639,,0.2360283549673639,0.03183658971319048,0.03183658971319048,0.375787471772072,,0.375787471772072,0.0349131151057539,0.0349131151057539,0.1423177484865621,,0.1423177484865621,0.0025005504591381067,0.0025005504591381067
2016,2016 - 2017,1. Madhya Pradesh,Narsinghpur,narsinghpur,4.04,4.08,100000.0,404000.0,33.80678837286938,0.4770069764887857,0.6392909715534146,0.2643391203654575,0.3868760801308616,0.2476979315060156,True,4.08,,,4.08,4.08,,,61.43888674666951,,61.43888674666951,-27.632098373800133,-27.632098373800133,0.4559626284765566,,0.4559626284765566,0.021044348012229097,0.021044348012229097,0.631718422207655,,0.631718422207655,0.007572549345759683,0.007572549345759683,0.2540906536999944,,0.2540906536999944,0.010248466665463085,0.010248466665463085,0.3767493230814179,,0.3767493230814179,0.010126757049443713,0.010126757049443713,0.2654894952168003,,0.2654894952168003,-0.01779156371078472,-0.01779156371078472
2016,2016 - 2017,1. Madhya Pradesh,Neemuch,neemuch,3.28,4.03,50000.0,164000.0,8.859950780945077,0.3811125000484339,0.5310605235474839,0.2264037513952377,0.3292941051315045,0.1623097811053453,True,4.03,,,4.03,4.03,,,7.176099052163243,,7.176099052163243,1.6838517287818338,1.6838517287818338,0.3272531227638796,,0.3272531227638796,0.05385937728455431,0.05385937728455431,0.4522584303997777,,0.4522584303997777,0.0788020931477062,0.0788020931477062,0.1924502036774749,,0.1924502036774749,0.033953547717762794,0.033953547717762794,0.2756739986347788,,0.2756739986347788,0.05362010649672566,0.05362010649672566,0.1625968928030255,,0.1625968928030255,-0.00028711169768019795,-0.00028711169768019795
2016,2016 - 2017,1. Madhya Pradesh,Panna,panna,3.06,1.76,77000.0,236000.0,23.700851089680203,0.3999131082759643,0.5678205592184796,0.2285348960765082,0.3484626293935973,0.1445105010287486,True,1.76,,,1.76,1.76,,,48.94016331018205,,48.94016331018205,-25.239312220501848,-25.239312220501848,0.3619950075154097,,0.3619950075154097,0.03791810076055463,0.03791810076055463,0.5362199436590989,,0.5362199436590989,0.03160061555938076,0.03160061555938076,0.2029589109814439,,0.2029589109814439,0.025575985095064313,0.025575985095064313,0.3159900169632412,,0.3159900169632412,0.032472612430356096,0.032472612430356096,0.1621868399422738,,0.1621868399422738,-0.017676338913525214,-0.017676338913525214
2016,2016 - 2017,1. Madhya Pradesh,Raisen,raisen,3.27,3.16,236000.0,771000.0,18.598020491113942,0.4495763189882803,0.6515003950842518,0.2634133543965724,0.4209269469332513,0.200683333926514,True,3.16,,,3.16,3.16,,,29.89574832257333,,29.89574832257333,-11.297727831459387,-11.297727831459387,0.417077521768371,,0.417077521768371,0.03249879721990934,0.03249879721990934,0.6355514190053011,,0.6355514190053011,0.01594897607895074,0.01594897607895074,0.2409864984216464,,0.2409864984216464,0.02242685597492597,0.02242685597492597,0.4007415671196647,,0.4007415671196647,0.02018537981358659,0.02018537981358659,0.2081972976482935,,0.2081972976482935,-0.00751396372177951,-0.00751396372177951
2016,2016 - 2017,1. Madhya Pradesh,Rajgarh,rajgarh,3.55,2.54,161000.0,571000.0,6.927463190462178,0.4093660445613299,0.6186233919666543,0.2372301456991652,0.3963340415743933,0.2364224851594281,True,2.54,,,2.54,2.54,,,11.0495833305708,,11.0495833305708,-4.122120140108621,-4.122120140108621,0.3767743913500637,,0.3767743913500637,0.032591653211266225,0.032591653211266225,0.5754441457182256,,0.5754441457182256,0.043179246248428726,0.043179246248428726,0.2042759706834025,,0.2042759706834025,0.0329541750157627,0.0329541750157627,0.3356389574006652,,0.3356389574006652,0.0606950841737281,0.0606950841737281,0.2470700965022278,,0.2470700965022278,-0.010647611342799707,-0.010647611342799707
